Integer,Float,String,Boolean,Datetime,Category
79,0.9794981996122442,apple,False,2021-09-12,low
22,0.14522997310133046,banana,True,2021-12-12,medium
56,0.6943919942730808,banana,True,2022-03-09,medium
88,0.5896826826469574,date,False,2022-02-02,medium
47,0.7645215917254607,cherry,True,2024-06-27,medium
91,0.12838481977929117,banana,False,2023-02-17,medium
57,0.36097112622174277,apple,False,2023-08-29,high
23,0.7606466954636314,cherry,True,2022-03-06,low
99,0.8265349496237242,date,True,2021-09-05,high
25,0.12526264736085335,date,True,2020-01-09,high
21,0.605529558868799,apple,False,2022-04-21,low
16,0.37569470096287705,cherry,False,2022-06-26,medium
43,0.9970366709160956,cherry,False,2020-12-15,low
70,0.31118169196691026,banana,False,2022-05-08,medium
84,0.28383514953014155,cherry,True,2023-11-26,high
49,0.7095783711274636,apple,True,2020-08-07,high
46,0.6925335329615834,apple,False,2020-02-23,medium
23,0.06662685057118611,banana,False,2020-10-22,low
2,0.5219819903397315,cherry,False,2020-11-07,low
86,0.8969112075638748,cherry,True,2022-09-16,high
61,0.616362570207484,apple,True,2022-03-04,medium
91,0.9242116123781008,cherry,True,2023-06-09,low
27,0.843327514433402,date,True,2022-11-22,low
61,0.5312569149903021,banana,False,2023-08-14,low
63,0.4339292465307061,apple,True,2024-06-25,high
11,0.7392128278580056,date,True,2021-12-25,low
11,0.6448947707757924,apple,True,2020-07-12,high
13,0.34888917829327026,date,True,2024-11-21,low
99,0.5011157266546029,apple,False,2022-09-28,high
41,0.47719802678843715,apple,True,2021-07-21,high
72,0.7321177837092029,date,False,2021-04-07,low
53,0.6289738836148199,apple,False,2021-10-17,low
12,0.46479250693097673,banana,False,2021-02-03,high
13,0.3498946149491381,cherry,True,2021-12-10,low
95,0.9506785942159119,date,False,2023-11-05,low
9,0.16864869033357066,cherry,False,2022-11-12,high
32,0.2834899403743355,banana,True,2020-02-19,low
87,0.3596136503734144,cherry,False,2020-03-13,medium
32,0.13420138862051445,apple,True,2022-05-18,medium
10,0.9240237882056983,cherry,True,2024-05-16,low
72,0.9878606707896451,date,True,2021-06-15,low
43,0.054745236492631744,banana,False,2024-10-05,medium
6,0.1552884291784702,banana,False,2020-03-22,medium
24,0.36757025639587426,apple,False,2024-11-24,high
6,0.11842179723767021,cherry,False,2020-03-20,medium
19,0.21638147979082,banana,True,2021-06-13,low
49,0.8539150387178732,apple,False,2020-06-28,high
21,0.3259897701049558,banana,False,2023-05-07,low
4,0.642146786592491,date,True,2023-03-18,medium
33,0.31709030044253794,apple,False,2020-05-01,high
74,0.5709874395058194,cherry,True,2021-02-10,medium
35,0.4111094235747236,date,True,2022-10-29,medium
33,0.11332202388123935,cherry,False,2022-01-27,low
56,0.9219077887502343,cherry,True,2020-05-17,medium
46,0.36006108864206177,apple,True,2022-12-09,low
39,0.44762912102915176,apple,True,2021-08-12,low
92,0.2116558651078595,date,True,2023-11-11,low
81,0.7440743354786749,cherry,True,2021-08-20,medium
45,0.3705353061140688,date,False,2022-02-07,high
65,0.9705179088947754,apple,True,2022-02-05,medium
49,0.43420421549658916,banana,True,2021-06-27,medium
13,0.15323934893786462,date,True,2023-12-19,medium
40,0.8758640893791465,apple,False,2024-10-01,medium
92,0.5542362905462365,date,True,2024-08-11,low
75,0.7852597083061688,cherry,False,2022-04-05,low
50,0.6740746219391206,date,False,2020-06-27,medium
76,0.04264034322390775,cherry,True,2022-04-18,high
13,0.510294620273207,banana,False,2023-11-04,medium
26,0.17079337479933998,banana,False,2023-07-30,low
29,0.2833320142804574,cherry,True,2022-02-05,medium
59,0.628758111153323,cherry,False,2023-08-16,medium
74,0.9815774410351752,cherry,False,2021-05-18,low
22,0.35216641688422545,apple,False,2022-08-08,low
50,0.944339254492013,cherry,True,2022-01-17,high
76,0.5162763285535932,banana,True,2024-02-26,medium
20,0.17424783914981168,cherry,False,2021-10-30,low
40,0.49294384665645674,apple,True,2020-08-12,medium
72,0.28804005543331734,cherry,False,2023-04-21,high
66,0.5066037735009683,cherry,False,2024-02-20,medium
69,0.40114200317448223,apple,True,2021-10-26,low
64,0.0341848241850492,date,True,2020-11-05,low
60,0.4205260721994647,banana,False,2021-03-20,low
26,0.1702510655523578,apple,True,2021-05-17,medium
15,0.6373991302850872,apple,True,2020-04-27,high
14,0.7617804849662342,date,False,2023-07-31,medium
9,0.6326598691175355,cherry,True,2022-05-05,high
97,0.6071005086095943,apple,False,2022-10-29,low
59,0.7377752464482231,apple,False,2020-03-05,medium
60,0.7139742674131688,date,True,2023-12-27,low
73,0.5020922607189674,banana,True,2021-06-27,low
70,0.37673518956591934,cherry,True,2024-02-25,low
10,0.7911193926597629,date,False,2020-11-01,medium
71,0.8405600529379703,apple,False,2022-10-19,low
21,0.0011036814211997648,banana,False,2021-09-06,low
42,0.33904661195527097,cherry,False,2020-03-01,medium
49,0.18355815729806213,date,False,2020-02-21,low
13,0.6906009466133397,apple,False,2022-06-25,medium
63,0.570903807061255,apple,False,2021-06-09,medium
5,0.563629919345683,apple,True,2021-09-05,medium
61,0.16136870718191432,apple,False,2021-05-27,low
95,0.20610701900310935,cherry,False,2023-11-18,low
34,0.43864757949880573,cherry,True,2020-02-14,low
17,0.44176519968424643,date,False,2024-02-10,medium
70,0.0672010928412321,cherry,False,2022-02-25,medium
26,0.06389520548538608,date,False,2024-01-30,medium
2,0.5653027938068979,date,True,2021-01-03,low
27,0.993752584548643,cherry,False,2021-08-24,medium
49,0.6125896390711317,cherry,False,2020-08-02,low
41,0.6069067046973508,banana,False,2021-06-21,medium
52,0.808095393048385,cherry,False,2021-09-27,high
63,0.09306389880264165,cherry,True,2022-04-05,low
68,0.534380816418832,apple,False,2022-06-03,medium
1,0.537612175355743,date,False,2024-09-07,medium
25,0.6400507295770143,date,True,2022-04-13,high
36,0.9633045658609931,date,True,2022-03-08,low
73,0.6576072655154134,cherry,True,2023-05-09,medium
20,0.772449961186298,banana,False,2022-08-30,high
58,0.3631263358310075,banana,False,2024-05-29,medium
42,0.6303529754265068,banana,True,2020-04-03,low
7,0.02839268962549335,apple,False,2022-02-24,medium
20,0.28688940568596977,apple,True,2021-03-11,low
3,0.5326220508517516,banana,False,2020-10-17,low
4,0.21576186005495024,cherry,True,2022-10-22,high
22,0.24474696773266935,date,True,2021-01-17,medium
28,0.977839635342337,cherry,False,2021-03-15,medium
16,0.8767186591636245,banana,True,2022-10-30,medium
99,0.36798905666028336,banana,True,2021-07-19,low
25,0.553936864995265,apple,False,2020-10-07,low
67,0.7520155890994523,date,False,2022-06-29,low
85,0.2166672670145412,date,True,2021-10-21,low
95,0.7081042572228042,apple,False,2024-11-17,high
32,0.49451376998579333,date,True,2022-06-24,medium
9,0.22285885493302593,cherry,False,2024-02-04,low
1,0.15396453469697158,apple,False,2024-01-30,low
72,0.729777359783521,banana,True,2022-10-11,low
70,0.7105129775006479,cherry,True,2023-06-26,low
6,0.7610186903510856,banana,False,2024-03-01,medium
88,0.5137291897974441,date,True,2020-09-13,low
16,0.6962111185038913,banana,True,2022-11-24,medium
29,0.17654020679819515,date,False,2024-01-30,high
58,0.2128860792016909,date,False,2023-04-05,low
76,0.5191106739151761,banana,True,2023-09-07,high
92,0.12757707761774495,cherry,False,2023-01-28,high
78,0.8234262210771341,cherry,True,2022-01-08,medium
72,0.8056313702446241,banana,False,2020-02-05,low
19,0.4288179792163186,apple,False,2023-12-08,high
86,0.9345292795965214,cherry,True,2022-01-26,high
95,0.779434450295406,cherry,True,2023-08-02,low
72,0.49962309051418485,apple,False,2024-10-29,low
97,0.8997510286428961,date,True,2022-01-28,low
88,0.6399855108993748,date,False,2020-05-27,medium
84,0.20418485084800675,banana,False,2022-05-23,high
92,0.8732925622131333,apple,False,2021-05-11,high
9,0.11457608537745856,date,False,2021-04-15,medium
78,0.7782142431084457,banana,False,2024-01-05,low
19,0.7925936180042445,date,False,2021-12-15,medium
40,0.3912385019657241,banana,False,2021-06-30,high
83,0.31601746044110723,banana,False,2024-03-22,medium
7,0.20125133072610302,date,False,2022-05-01,high
32,0.43924917885888803,date,False,2021-12-23,low
15,0.8042873320974909,date,True,2021-09-08,medium
4,0.42358923528283576,cherry,True,2020-05-31,low
75,0.8675406617897307,banana,True,2020-10-25,low
2,0.9368324697709831,date,True,2024-06-16,medium
72,0.2576111137030943,date,False,2021-09-21,high
55,0.9913250329758911,apple,False,2021-08-23,low
60,0.41539507616186155,banana,True,2023-12-07,medium
96,0.16672849343605467,apple,True,2024-06-09,low
81,0.44562157328823704,cherry,False,2024-03-19,medium
72,0.04301683567647041,banana,True,2023-02-12,low
93,0.1780209024056988,cherry,True,2024-07-03,low
85,0.7267047614931819,date,True,2024-08-24,high
74,0.17995720805898252,date,True,2023-07-05,high
45,0.980051037726845,apple,False,2021-12-09,medium
3,0.24846652840127648,banana,False,2024-04-24,low
13,0.8678920941966052,cherry,False,2023-07-28,high
9,0.200386303762628,date,True,2020-02-14,low
65,0.7026045576638164,banana,False,2023-11-09,medium
12,0.7676305269832253,banana,False,2023-09-06,high
81,0.5925242069029651,apple,True,2023-03-04,low
54,0.8932664451345956,cherry,True,2022-07-01,high
46,0.3293339822121574,apple,False,2022-04-22,medium
7,0.2146698500825015,cherry,True,2021-04-22,high
33,0.2458029879583037,apple,False,2023-02-07,high
55,0.4568452884726324,apple,False,2020-11-17,low
57,0.44810677891407336,cherry,False,2024-11-17,medium
3,0.9123956886429725,apple,True,2022-09-18,low
89,0.2983499973500767,banana,True,2020-03-30,high
96,0.9405274245558587,apple,False,2022-12-18,medium
51,0.866799857048704,apple,True,2022-05-03,low
74,0.8449145187699972,date,False,2023-11-01,high
45,0.8699610531401047,apple,False,2021-02-24,medium
43,0.8628183791310667,date,False,2022-12-10,medium
95,0.11984933920344798,date,False,2024-01-17,medium
33,0.09122359654913037,date,False,2022-02-07,high
98,0.30726286771047784,date,False,2022-09-13,medium
76,0.9887481374709091,banana,True,2020-07-24,medium
36,0.03720239135578063,banana,False,2023-06-08,high
12,0.6893044510543755,banana,False,2021-09-08,high
46,0.48128720074332343,apple,False,2022-08-09,high
33,0.48677154728683947,apple,True,2021-07-06,high
15,0.25930926380133335,apple,True,2023-12-11,low
33,0.8795876712861987,banana,False,2020-03-07,high
73,0.2586777635723698,apple,False,2022-03-06,medium
41,0.8669007430940971,banana,False,2024-03-02,medium
38,0.7215159652616552,cherry,True,2020-07-06,high
70,0.6566822728117272,apple,True,2024-06-24,medium
91,0.857628933498482,date,True,2021-03-20,low
57,0.04180334125054186,cherry,True,2020-03-26,low
72,0.14289142695642443,banana,True,2020-11-10,high
57,0.7616458859612311,apple,False,2022-02-12,medium
50,0.5148652838064661,cherry,False,2024-12-05,low
16,0.8265323288505916,apple,False,2023-08-21,high
63,0.18337430414760947,apple,False,2024-11-27,high
96,0.6744726197196191,date,True,2024-04-07,low
32,0.4529800704712936,date,True,2024-01-27,medium
44,0.035600258245853555,date,False,2020-05-22,low
40,0.3345058475695677,cherry,False,2023-05-21,high
6,0.7538149767208463,cherry,False,2024-09-03,high
51,0.7646184827377983,cherry,True,2022-10-21,high
91,0.35746883098700777,date,True,2022-02-20,low
55,0.6466886287772683,date,True,2020-01-17,high
60,0.2759865347429874,banana,True,2023-12-15,medium
52,0.4788376796206275,apple,True,2021-04-23,medium
54,0.8188675980040631,apple,True,2020-10-13,high
22,0.12042564699624925,cherry,False,2023-09-30,high
20,0.04147529985458931,apple,True,2024-08-26,low
69,0.6560179625043506,apple,True,2021-03-26,low
50,0.8003362639616397,banana,False,2020-06-08,medium
52,0.9795220127398077,date,False,2020-12-01,medium
29,0.9760536094870395,banana,False,2023-04-27,high
52,0.15895504654903736,cherry,True,2022-03-15,low
65,0.09431910187733794,cherry,False,2020-04-07,medium
23,0.9105821593099267,cherry,False,2020-11-28,low
4,0.6929286382394984,cherry,True,2023-09-10,high
13,0.3661366197882916,cherry,True,2021-03-01,high
32,0.9314744839070491,banana,False,2023-08-25,low
81,0.9465562254509235,date,False,2021-06-03,high
34,0.6341297475605029,banana,True,2023-06-24,high
50,0.35949675883367327,apple,True,2022-05-16,high
1,0.2087004461394486,date,False,2022-09-04,medium
32,0.5990613425746042,cherry,True,2024-12-07,high
32,0.7734357519126158,date,False,2020-03-27,medium
23,0.8668795774489256,banana,False,2022-02-17,high
93,0.3468766538177225,apple,False,2021-01-31,low
4,0.9593141423699879,cherry,True,2023-06-08,medium
93,0.01952458757332154,banana,False,2023-12-07,high
25,0.8341979245356101,banana,True,2022-09-07,high
88,0.9181939947293261,date,True,2022-05-17,medium
44,0.36535840471102554,cherry,True,2022-02-13,medium
74,0.6062540091698604,date,False,2024-02-22,medium
25,0.44800633495486264,banana,True,2023-08-14,high
28,0.21803579025612685,date,True,2024-08-30,high
87,0.709483160924329,banana,True,2022-10-03,medium
83,0.9676665204892653,banana,False,2022-12-02,high
46,0.07156379514845279,cherry,True,2022-02-25,high
90,0.6210830713874058,cherry,True,2023-10-02,high
77,0.4153719643506977,cherry,False,2021-06-10,medium
86,0.5978853542586393,banana,False,2022-03-04,high
79,0.7000958944698907,apple,False,2023-04-03,low
97,0.7845406316404652,date,False,2022-01-10,medium
62,0.41558025641103546,cherry,True,2020-05-13,medium
85,0.10316881993319471,apple,True,2023-10-19,high
84,0.9729405168271149,date,True,2020-11-06,medium
17,0.15816345302985702,cherry,True,2022-01-12,medium
65,0.20145294827639415,cherry,False,2023-08-20,medium
90,0.07547997359720937,date,False,2023-11-26,high
85,0.6389723849525264,apple,True,2024-11-23,low
79,0.5472400552705678,date,True,2024-11-07,low
6,0.16422151725759215,banana,True,2023-01-10,medium
60,0.9923493474739646,date,False,2020-02-01,high
67,0.27794032868396956,date,True,2023-03-30,low
41,0.12931447710122135,cherry,True,2023-08-13,high
3,0.06645850327377845,cherry,False,2023-06-21,medium
71,0.34656536228813484,banana,True,2022-03-28,low
49,0.8403421514298266,date,False,2021-12-12,medium
57,0.7232170890198426,date,False,2020-09-24,high
45,0.003200283234526591,apple,False,2024-01-11,low
86,0.39119557341702704,cherry,False,2020-11-13,medium
97,0.3770728594825734,banana,False,2021-09-23,high
24,0.6657479677924345,apple,False,2024-06-09,high
57,0.15768714179802767,apple,False,2020-02-03,low
7,0.8034032418446932,cherry,False,2020-05-24,low
68,0.42211359458534714,cherry,False,2020-12-03,low
5,0.4506092648949682,cherry,True,2024-04-01,low
43,0.6177082015593366,apple,True,2024-06-14,medium
54,0.830549464298555,banana,False,2021-03-22,medium
5,0.006648679494219767,date,False,2023-11-22,high
72,0.8494123635466552,apple,True,2020-11-03,low
60,0.4530938851591012,apple,True,2023-09-11,low
74,0.3061074031922766,banana,False,2023-01-16,low
82,0.6495404538980741,cherry,False,2022-10-31,high
46,0.6536541720294334,cherry,False,2024-03-18,high
86,0.5686657564171016,cherry,False,2022-07-12,high
16,0.6468068990546092,cherry,False,2020-09-25,low
54,0.6979521910050143,date,True,2022-01-08,low
24,0.7024646390133785,date,True,2021-08-01,low
8,0.6354429825605666,banana,False,2023-10-19,high
48,0.04809577412413901,date,False,2020-11-23,high
11,0.6674423465078779,banana,False,2020-09-30,high
20,0.08860837383890208,cherry,False,2024-11-23,medium
87,0.9129994037873769,date,False,2021-02-28,medium
7,0.5785452203510075,banana,False,2020-06-14,high
55,0.6049650620103595,date,False,2024-01-17,high
13,0.18047161139718715,date,True,2023-05-04,medium
60,0.6660013336127876,date,False,2022-01-05,low
50,0.5585580159354421,date,False,2021-05-17,low
80,0.41167336908451757,cherry,False,2023-11-26,low
55,0.8318867669416342,cherry,True,2022-01-26,medium
71,0.13653721876515656,banana,True,2023-09-18,medium
3,0.85055379270687,apple,True,2020-07-19,high
62,0.12916875835165942,banana,True,2020-03-05,medium
54,0.5319184717589216,date,False,2021-10-15,low
81,0.5431439649474651,banana,False,2020-06-30,high
8,0.3241712000998713,apple,False,2020-01-29,low
40,0.5202575557286521,banana,True,2022-02-13,medium
14,0.4226483622411672,apple,False,2022-09-24,low
38,0.2696118256163649,date,True,2023-09-19,medium
43,0.39232634968541846,banana,True,2024-08-22,medium
42,0.16088137457952634,date,True,2023-12-29,high
56,0.6678507491408221,apple,True,2020-08-04,medium
13,0.19265368546524553,banana,True,2022-01-18,medium
82,0.785483492304598,banana,False,2024-07-06,low
64,0.15584608109541542,date,False,2022-09-29,low
39,0.5176765252841387,cherry,True,2020-11-29,high
67,0.7452591869997931,banana,True,2023-04-08,low
45,0.4693699144186467,apple,False,2024-04-10,low
14,0.10764628769139639,apple,True,2024-06-10,low
93,0.46134991977771345,cherry,False,2022-12-23,high
39,0.09368728473986154,date,True,2021-07-14,high
90,0.16286340355418283,date,True,2020-09-03,low
63,0.6966937829204259,cherry,True,2020-12-06,high
46,0.8614477303860342,apple,False,2021-11-22,high
37,0.11387739349865633,cherry,False,2024-05-18,high
76,0.5821000222805964,banana,False,2020-10-30,high
17,0.06978466160471819,banana,False,2023-05-25,low
23,0.2583646202853582,apple,True,2022-07-14,medium
16,0.9671557625458822,apple,False,2022-02-27,high
76,0.8693559048848438,banana,False,2021-10-14,high
14,0.05078152914430312,apple,True,2022-06-27,medium
13,0.7872400400218763,cherry,True,2021-08-17,low
12,0.14482592366233016,banana,False,2024-10-29,low
24,0.4448785119444678,banana,False,2024-02-18,low
68,0.7445788838704653,apple,True,2022-07-26,medium
27,0.5173901426810934,date,False,2020-12-06,high
42,0.7028705408320385,date,True,2021-11-17,low
70,0.12555963801933467,apple,False,2023-02-01,medium
3,0.6237863244283514,apple,True,2020-07-15,high
59,0.4594313807890569,apple,False,2020-06-26,high
7,0.24728614324191966,cherry,True,2024-11-10,high
46,0.8960377859643153,date,False,2021-12-02,high
32,0.2700452711729162,apple,True,2024-12-24,medium
9,0.18093099687058645,cherry,False,2024-01-14,high
29,0.584015743098931,apple,True,2020-10-19,medium
14,0.3061299793142016,apple,False,2022-05-31,high
42,0.5124879607345668,banana,False,2021-10-15,low
98,0.19403267168458227,apple,False,2022-07-14,low
65,0.8268663698252964,banana,True,2020-07-30,high
39,0.8127891493115031,banana,False,2020-01-06,medium
98,0.14186600249994297,date,False,2021-10-31,high
10,0.29356862851730936,cherry,True,2021-04-10,high
5,0.06181282551001133,banana,True,2021-07-17,low
24,0.7810592461677964,cherry,True,2021-03-16,medium
38,0.709955198378492,date,True,2021-10-26,low
18,0.32015112303328186,banana,False,2023-06-20,medium
31,0.12413711432135366,date,False,2024-08-28,medium
26,0.8970473019413128,apple,True,2021-07-13,medium
5,0.6974527081715587,banana,True,2020-10-24,medium
89,0.8790446805588638,banana,True,2021-09-08,high
13,0.46164457819637283,cherry,False,2020-04-03,high
55,0.9221476785788864,banana,False,2023-06-01,low
3,0.8006236967706664,date,True,2023-06-29,medium
77,0.6213602230235636,banana,True,2024-05-08,medium
69,0.7870468208696196,cherry,True,2024-11-14,low
53,0.6882583089649877,cherry,True,2024-06-10,low
83,0.29282405493568897,cherry,True,2022-09-06,high
30,0.7682014721045486,date,False,2024-12-09,high
80,0.4548373088471571,date,False,2022-07-06,high
49,0.5334075000237684,date,False,2022-02-09,low
79,0.21723137456521247,date,False,2022-02-14,high
90,0.9612571583933843,date,True,2021-04-11,low
28,0.36197908219890906,apple,True,2020-04-17,low
92,0.9513938422412449,cherry,False,2024-04-03,high
77,0.2993391620801301,cherry,False,2020-04-10,low
30,0.41187968730496394,banana,False,2024-03-03,low
63,0.5011838344283206,cherry,False,2024-05-19,high
28,0.030607682954078452,cherry,True,2021-11-01,low
10,0.3349598107804095,banana,False,2021-07-24,high
23,0.6878018015506954,cherry,False,2022-09-23,low
89,0.8556439313965297,date,False,2022-07-31,low
86,0.9938815408065086,cherry,True,2020-10-04,high
59,0.08091862403031069,cherry,True,2024-09-17,high
59,0.9998669055048608,date,False,2023-05-18,low
93,0.4463334305218666,cherry,True,2020-07-14,medium
42,0.2652901277172497,date,True,2021-08-07,low
98,0.718089554851148,banana,False,2021-05-08,high
7,0.019789454682710095,date,True,2023-08-13,medium
71,0.8147595425660217,cherry,True,2021-02-09,high
64,0.7986461688808362,apple,False,2022-07-27,medium
26,0.8169117679201545,date,False,2022-06-01,high
18,0.2815491185065293,banana,False,2022-07-31,medium
23,0.8159754612434673,banana,True,2021-10-15,medium
30,0.047715419870128284,apple,False,2022-01-12,low
16,0.25569934375270487,cherry,True,2024-11-27,high
74,0.591846123760954,apple,True,2022-02-20,high
77,0.5995422994158883,apple,False,2024-05-12,high
14,0.9642191227635121,banana,True,2021-08-22,high
31,0.978598618753839,banana,True,2023-01-15,low
44,0.41221515267985953,apple,True,2020-11-27,low
32,0.13747235745762787,banana,False,2024-09-26,medium
99,0.43275496759424137,cherry,True,2021-11-15,low
9,0.019663412075081266,apple,False,2023-08-12,medium
62,0.3263989282410935,apple,False,2020-07-28,high
42,0.2232774487004885,date,True,2021-07-06,medium
56,0.8283708447614788,apple,False,2023-08-10,medium
58,0.9132742312288759,date,True,2020-11-17,low
11,0.8307010124177222,date,False,2023-01-26,low
57,0.7374678367234602,cherry,True,2021-11-14,high
29,0.5618389564368442,apple,True,2021-06-28,high
98,0.7468172167893434,banana,False,2020-01-19,high
19,0.2848180369845116,apple,False,2021-01-19,low
56,0.5897463480422324,date,True,2021-11-21,medium
38,0.8579399288309381,apple,False,2022-12-11,low
39,0.6054843892336612,cherry,False,2020-12-29,low
72,0.15308316089992868,banana,False,2023-10-29,medium
59,0.24101237110712226,apple,True,2021-04-14,medium
48,0.5165395773106398,apple,True,2022-11-27,low
2,0.5381939746325034,cherry,False,2024-05-01,high
19,0.4429157110723615,cherry,False,2024-03-03,low
61,0.8212209009472023,apple,True,2021-12-11,medium
32,0.11642284014348203,cherry,False,2022-06-10,medium
75,0.46420258218949295,date,True,2021-02-13,medium
61,0.11225064627649273,apple,True,2022-08-29,medium
63,0.2712197075314038,banana,True,2023-01-24,low
93,0.48193532990016263,apple,True,2020-10-17,low
64,0.1388018330507902,cherry,False,2020-04-14,low
42,0.08772986238851632,banana,True,2020-07-20,high
7,0.08512788150935091,date,False,2023-07-19,high
87,0.6419641028584535,banana,True,2024-07-22,low
65,0.09683123465323373,apple,False,2022-08-11,high
68,0.9625022402357988,banana,True,2024-07-17,medium
36,0.32954982336779526,cherry,False,2020-07-07,medium
78,0.4863996918017549,apple,True,2023-09-19,high
99,0.9400786250406841,cherry,False,2020-03-27,high
95,0.8932826000999302,apple,False,2022-08-02,medium
5,0.13447218163212127,apple,False,2020-11-19,high
16,0.024238236703825744,banana,True,2024-06-01,high
90,0.7591582637507206,apple,False,2020-11-27,low
55,0.10060943575558368,banana,True,2023-09-02,high
73,0.8261917375840115,cherry,False,2023-07-07,high
61,0.01706925298294648,banana,True,2024-03-01,high
56,0.7013912603316695,date,True,2024-06-04,low
93,0.14750887887976982,apple,False,2023-10-18,medium
65,0.13656108813270673,banana,False,2024-06-13,low
25,0.859492335104512,apple,True,2020-10-17,high
66,0.017198307727023243,apple,True,2020-11-27,low
57,0.4340441484264369,cherry,True,2021-03-12,low
85,0.13295094000191288,banana,False,2021-08-18,high
18,0.6832805322487288,date,False,2022-08-27,low
9,0.7816797592628961,date,True,2023-04-04,medium
23,0.12129977787100399,date,True,2024-04-15,medium
79,0.9680944253510725,date,True,2024-05-06,medium
32,0.7547796695215107,banana,True,2023-08-23,low
9,0.8320217245473693,banana,False,2021-04-17,low
39,0.5314863796694295,date,False,2022-04-12,high
61,0.8568643626047953,cherry,True,2022-08-10,low
49,0.42248221163041455,cherry,False,2023-12-04,medium
13,0.12282102516317006,date,True,2022-02-14,medium
36,0.40156103767317297,date,False,2024-12-30,high
46,0.24309692043219355,date,True,2023-06-29,low
49,0.05346697952156476,cherry,True,2023-09-25,low
7,0.40583266975632026,date,True,2024-03-03,medium
55,0.2026223722037931,cherry,True,2020-07-03,medium
61,0.2855427540932737,cherry,True,2020-03-11,low
1,0.11064635677516266,banana,False,2022-03-01,high
83,0.7339397147804252,date,True,2020-06-18,high
36,0.006066222844344993,date,True,2024-03-11,medium
39,0.4126865087243998,date,True,2023-12-05,high
38,0.6630247631662466,apple,False,2024-02-10,low
30,0.4431542719255902,apple,True,2020-05-18,high
29,0.38516999824822473,cherry,True,2020-09-14,medium
32,0.3410012653222947,cherry,True,2021-07-10,high
46,0.804927570691907,banana,False,2022-11-11,high
89,0.2534612480441574,date,True,2023-07-28,low
96,0.05991985290786761,date,False,2022-04-15,medium
71,0.16368026713203654,apple,False,2021-09-20,low
33,0.8799616473648951,date,True,2021-03-15,low
61,0.8372230182016245,apple,False,2024-01-17,medium
46,0.4791618361424228,banana,True,2021-12-12,medium
40,0.24888462362097274,cherry,False,2020-11-28,low
50,0.07392570515622021,apple,True,2020-11-18,low
57,0.3914412403928894,date,False,2023-01-25,medium
60,0.6067039274419321,cherry,False,2020-02-06,medium
10,0.8918689320194251,date,True,2023-06-10,low
59,0.9902324359328545,cherry,True,2024-08-05,high
16,0.12382809135430206,banana,False,2022-04-20,low
78,0.6762424385238998,banana,True,2023-01-04,high
36,0.03377687391776274,cherry,False,2023-10-30,low
38,0.09685081855008526,banana,False,2024-09-10,low
67,0.5876683110269251,banana,False,2021-07-01,medium
76,0.8274852948720841,apple,True,2021-02-09,low
54,0.47766564592763594,banana,True,2022-04-16,high
88,0.604594687325279,banana,False,2023-04-05,medium
93,0.1767047990929913,banana,False,2022-09-14,high
85,0.7140270734037858,banana,False,2021-02-21,high
32,0.46297737584365917,date,True,2023-05-12,high
20,0.12153830186085757,apple,False,2020-08-01,high
83,0.5400274525682623,cherry,True,2020-01-14,low
45,0.38643379190471894,apple,True,2021-04-01,medium
76,0.9140874157262256,banana,True,2024-07-28,medium
86,0.657785709272894,apple,True,2020-03-01,medium
46,0.1582835240258771,date,True,2021-05-18,low
10,0.37562567162359894,date,True,2024-08-05,low
46,0.20026314438812398,banana,True,2021-03-04,low
66,0.9321565497323974,apple,True,2024-08-26,medium
70,0.3973515872302532,date,False,2023-01-13,high
24,0.7015940352909381,date,False,2020-09-23,medium
84,0.24853645951962677,banana,False,2021-04-12,high
78,0.23550007573250475,apple,False,2020-06-02,high
27,0.7614310005737124,date,True,2023-05-25,high
45,0.21707418727336036,cherry,False,2020-03-04,low
10,0.16147497660780963,cherry,True,2021-01-18,high
33,0.7234843584856888,banana,True,2023-07-18,medium
9,0.7114369775765147,apple,True,2024-12-04,medium
9,0.5614143906901888,cherry,False,2021-03-23,low
77,0.7255352903436298,cherry,False,2022-03-19,medium
6,0.8798130993187531,cherry,True,2022-02-27,high
50,0.44829246941673784,apple,True,2023-01-08,high
94,0.40121057614102806,date,True,2024-04-21,low
60,0.37791754297880786,banana,True,2021-11-03,low
11,0.27259909469090815,cherry,True,2023-07-18,high
73,0.4992968661920897,apple,True,2023-06-23,medium
82,0.15146336732988552,apple,False,2021-05-19,low
84,0.3464449359495806,cherry,True,2023-07-11,high
67,0.6565715569328922,cherry,False,2022-10-07,low
26,0.6956816424893034,apple,False,2023-10-30,medium
44,0.7691064226270105,cherry,True,2024-08-24,low
5,0.28536735657956047,cherry,True,2021-01-29,low
16,0.025727938912543435,apple,True,2021-07-08,medium
79,0.9720508137947951,banana,False,2024-01-13,low
60,0.9399076564861616,cherry,True,2021-07-31,medium
74,0.5866439039784141,cherry,True,2022-09-05,high
89,0.023851251692886044,apple,False,2024-08-12,low
31,0.7195839565171224,cherry,False,2021-11-26,low
53,0.8699758252915284,date,False,2023-03-08,high
59,0.4356909406768378,banana,True,2023-10-29,low
38,0.27195075830945925,cherry,False,2022-06-16,high
3,0.8686499412730374,date,False,2023-11-07,medium
80,0.9036740444987863,apple,True,2023-04-19,medium
42,0.16641570574679698,date,False,2020-03-16,medium
26,0.4105828452598741,banana,False,2022-05-16,high
23,0.6110427738457423,banana,True,2021-08-10,medium
37,0.5230333696772889,date,True,2021-12-24,medium
